13572  1
13577  2
13587  1
13589  2
13600  1
13601  2
13616  1
13616  2
13999  19
14003  21
14021  19
14027  21
14035  19
14042  21
14046  19
14055  21
14058  19
14068  21
14070  19
14083  19
14083  21
14101  19
14104  21
14125  20
14133  13
14136  15
14147  20
14156  13
14159  15
14163  20
14170  13
14174  15
14176  20
14182  13
14187  15
14188  20
14193  13
14200  15
14201  20
14204  13
14215  15
14217  13
14217  20
14237  13
14239  15
14256  14
14268  7
14268  9
14280  14
14288  7
14293  9
14297  14
14302  7
14308  9
14309  14
14315  7
14321  9
14321  14
14327  7
14333  14
14335  9
14339  7
14348  14
14350  9
14352  7
14371  7
14371  9
14393  8
14400  1
14403  3
14415  8
14422  1
14426  3
14429  8
14437  1
14441  3
14442  8
14448  1
14454  3
14454  8
14459  1
14467  3
14467  8
14470  1
14482  3
14483  1
14483  8
14502  1
14505  3
14524  2
14548  2
14563  2
14574  2
14586  2
14599  2
14614  2
14648  2
14999  19
15001  20
15003  21
15020  19
15022  20
15026  21
15034  19
15036  20
15040  21
15046  19
15048  20
15054  21
15057  19
15060  20
15067  21
15068  19
15073  20
15081  19
15082  21
15087  20
15101  19
15105  21
15130  14
15133  13
15136  15
15149  19
15153  13
15153  14
15158  15
15167  13
15168  14
15171  19
15172  15
15179  13
15181  14
15185  19
15186  15
15190  13
15193  14
15198  19
15199  15
15202  13
15205  14
15214  15
15214  19
15215  13
15220  14
15232  13
15234  15
15264  7
15265  8
15267  9
15280  13
15286  7
15288  8
15290  9
15301  7
15302  8
15302  13
15306  9
15313  7
15315  8
15316  13
15320  9
15324  7
15327  8
15330  13
15332  9
15335  7
15339  8
15346  13
15347  9
15349  7
15353  8
15367  9
15368  7
15398  1
15400  2
15400  3
15415  7
15420  1
15421  2
15422  3
15434  1
15435  7
15436  2
15439  3
15446  1
15449  2
15449  7
15452  3
15457  1
15461  2
15462  7
15465  3
15468  1
15473  2
15477  7
15479  3
15481  1
15490  2
15499  1
15500  7
15503  3
15545  1
15569  1
15583  1
15597  1
15614  1
15995  19
15997  20
16001  21
16017  19
16019  20
16024  21
16031  19
16034  20
16039  21
16044  19
16046  20
16053  21
16055  19
16059  20
16065  21
16067  19
16071  20
16080  19
16080  21
16087  20
16099  19
16106  21
16120  20
16128  13
16130  14
16132  15
16147  19
16152  13
16152  14
16154  15
16159  20
16165  13
16166  19
16167  14
16170  15
16176  20
16177  13
16179  14
16180  19
16184  15
16188  13
16190  20
16192  14
16194  19
16197  15
16200  13
16205  14
16206  20
16210  19
16212  15
16213  13
16220  14
16231  20
16232  13
16235  15
16248  14
16263  7
16263  8
16268  9
16280  13
16284  8
16286  7
16289  9
16290  14
16299  7
16299  8
16300  13
16305  9
16308  14
16312  7
16312  8
16315  13
16319  9
16323  7
16323  14
16324  8
16328  13
16331  9
16334  7
16336  8
16338  14
16344  13
16346  9
16347  7
16350  8
16363  14
16367  7
16369  9
16376  8
16394  2
16398  1
16400  3
16412  7
16418  1
16419  2
16421  8
16423  3
16432  1
16433  2
16434  7
16438  3
16440  8
16444  1
16445  2
16449  7
16451  3
16455  8
16456  1
16457  2
16463  7
16464  3
16467  1
16470  2
16470  8
16479  7
16480  1
16480  3
16484  2
16494  8
16501  1
16506  3
16508  2
16548  1
16554  2
16569  1
16573  2
16583  1
16587  2
16597  1
16602  2
16613  1
16624  2
16991  19
16994  20
16999  21
17013  19
17017  20
17020  21
17028  19
17032  20
17036  21
17040  19
17045  20
17050  21
17052  19
17056  20
17063  19
17064  21
17069  20
17076  19
17079  21
17085  20
17094  19
17115  20
17118  21
17126  13
17129  14
17131  15
17149  13
17150  14
17153  15
17155  20
17163  13
17165  14
17169  15
17173  20
17175  13
17178  14
17182  15
17186  13
17188  20
17190  14
17196  15
17197  13
17202  14
17204  20
17210  13
17212  15
17217  14
17226  13
17229  20
17236  15
17260  7
17262  8
17262  14
17264  9
17282  7
17284  8
17286  9
17293  14
17296  7
17299  8
17301  9
17308  7
17309  14
17311  8
17315  9
17321  7
17323  8
17323  14
17328  9
17332  7
17336  8
17339  14
17343  9
17344  7
17352  8
17364  7
17364  9
17390  8
17392  1
17395  2
17397  3
17415  1
17418  2
17420  3
17424  8
17429  1
17432  2
17435  3
17441  1
17442  8
17446  2
17449  3
17452  1
17456  8
17458  2
17463  1
17463  3
17471  2
17472  8
17476  1
17477  3
17487  2
17493  1
17500  3
17519  2
17557  2
17575  2
17588  2
17604  2
17628  2
17993  20
17993  21
18016  20
18017  21
18031  20
18031  21
18043  20
18046  21
18054  20
18060  21
18066  20
18075  21
18081  20
18097  21
18116  19
18126  14
18129  15
18138  19
18149  14
18152  19
18153  15
18162  14
18164  19
18168  15
18175  14
18175  19
18181  15
18187  14
18187  19
18193  15
18199  14
18200  19
18209  15
18214  14
18218  19
18233  15
18244  14
18251  13
18261  8
18261  9
18273  13
18283  8
18285  9
18287  13
18297  8
18299  13
18301  9
18310  8
18310  13
18314  9
18321  8
18322  13
18328  9
18333  8
18337  13
18343  9
18348  8
18357  13
18369  9
18383  7
18394  2
18397  3
18406  7
18415  2
18419  3
18421  7
18429  2
18432  7
18434  3
18441  2
18443  7
18447  3
18453  2
18454  7
18460  3
18466  2
18467  7
18476  3
18481  2
18484  7
18507  3
18518  1
18540  1
18554  1
18565  1
18577  1
18588  1
18601  1
18620  1
18990  20
18993  21
19013  20
19016  21
19028  20
19032  21
19041  20
19046  21
19053  20
19059  21
19065  20
19074  21
19080  20
19097  21
19109  20
19113  19
19122  14
19128  15
19135  19
19147  14
19150  15
19150  19
19152  20
19161  14
19163  19
19165  15
19169  20
19173  14
19174  19
19179  15
19184  20
19185  14
19185  19
19193  15
19196  14
19198  19
19199  20
19208  15
19210  14
19217  19
19223  20
19234  14
19234  15
19248  13
19259  8
19259  9
19269  13
19279  14
19281  8
19282  9
19283  13
19294  8
19296  13
19297  9
19301  14
19306  8
19307  13
19310  9
19316  14
19318  8
19319  13
19323  9
19331  8
19331  14
19332  13
19338  9
19347  8
19352  13
19353  14
19359  9
19375  8
19379  7
19391  3
19392  2
19403  7
19414  2
19416  3
19417  7
19418  8
19428  2
19429  7
19432  3
19435  8
19441  2
19441  7
19446  3
19449  8
19452  2
19453  7
19460  3
19465  2
19465  8
19467  7
19475  3
19480  2
19485  7
19489  8
19499  3
19509  2
19513  1
19535  1
19550  1
19551  2
19562  1
19569  2
19573  1
19584  2
19585  1
19598  1
19600  2
19617  1
19628  2
19990  19
19990  21
20011  19
20014  21
20025  19
20029  21
20037  19
20043  21
20049  19
20056  21
20061  19
20072  21
20075  19
20095  19
20097  21
20118  13
20123  15
20142  13
20146  15
20147  21
20157  13
20161  15
20167  21
20168  13
20175  15
20180  13
20183  21
20188  15
20193  13
20201  21
20203  15
20207  13
20227  13
20227  15
20255  7
20257  9
20276  7
20280  9
20280  15
20291  7
20296  9
20300  15
20303  7
20310  9
20314  7
20316  15
20322  9
20325  7
20333  15
20337  9
20338  7
20355  7
20359  9
20386  1
20391  3
20408  1
20411  9
20415  3
20422  1
20430  3
20432  9
20435  1
20444  3
20447  1
20447  9
20457  3
20459  1
20465  9
20472  1
20473  3
20491  1
20498  3
20547  3
20567  3
20583  3
20602  3
20985  20
20986  19
20990  21
21008  19
21009  20
21011  21
21021  19
21023  20
21027  21
21033  19
21036  20
21041  21
21044  19
21048  20
21055  21
21056  19
21061  20
21070  21
21071  19
21077  20
21090  19
21094  21
21118  13
21119  14
21120  15
21140  13
21141  14
21143  21
21145  15
21154  13
21157  14
21160  15
21164  21
21166  13
21169  14
21174  15
21179  13
21180  21
21181  14
21187  15
21190  13
21194  14
21197  21
21202  15
21203  13
21208  14
21222  13
21225  15
21253  8
21255  7
21255  9
21275  7
21276  8
21278  15
21280  9
21290  7
21290  8
21294  9
21299  15
21301  7
21303  8
21308  9
21312  7
21315  15
21316  8
21321  9
21324  7
21329  8
21334  15
21336  9
21337  7
21344  8
21356  7
21358  9
21384  1
21388  2
21390  3
21407  1
21409  2
21410  9
21414  3
21422  1
21425  2
21430  3
21430  9
21434  1
21437  2
21443  3
21445  1
21446  9
21449  2
21456  1
21456  3
21461  2
21463  9
21468  1
21471  3
21476  2
21485  1
21498  3
21546  3
21566  3
21583  3
21601  3
21988  20
22009  20
22023  20
22035  20
22047  20
22060  20
22076  20
22109  19
22111  21
22112  20
22118  14
22130  19
22134  21
22141  14
22144  19
22147  20
22149  21
22156  14
22157  19
22163  21
22165  20
22168  19
22169  14
22177  21
22179  20
22180  14
22180  19
22192  21
22193  14
22194  19
22195  20
22208  14
22212  21
22214  19
22236  14
22243  13
22245  15
22253  8
22264  13
22268  15
22275  8
22278  14
22279  13
22283  15
22290  8
22291  13
22296  14
22296  15
22302  8
22303  13
22309  15
22310  14
22314  8
22315  13
22323  15
22325  14
22327  8
22328  13
22344  8
22344  15
22345  14
22348  13
22375  7
22378  8
22380  9
22386  2
22398  7
22403  9
22408  2
22412  7
22413  8
22417  9
22422  2
22424  7
22430  8
22430  9
22434  2
22435  7
22444  9
22445  8
22446  7
22447  2
22459  2
22459  7
22459  9
22462  8
22474  2
22478  7
22482  9
22496  8
22501  2
22508  1
22513  3
22531  1
22537  3
22543  2
22545  1
22551  3
22557  1
22562  2
22564  3
22568  1
22576  2
22578  3
22580  1
22592  1
22592  2
22593  3
22612  1
22616  2
22622  3
22983  19
22985  21
23004  19
23007  21
23018  19
23023  21
23030  19
23037  21
23041  19
23050  21
23053  19
23065  21
23067  19
23086  21
23088  19
23115  13
23119  15
23134  19
23138  13
23139  21
23142  15
23152  13
23154  19
23158  15
23159  21
23164  13
23169  19
23172  15
23175  21
23176  13
23183  19
23186  15
23188  13
23193  21
23200  19
23201  13
23202  15
23219  13
23224  15
23251  7
23252  9
23265  13
23271  7
23274  9
23274  15
23285  7
23287  13
23290  9
23293  15
23298  7
23301  13
23303  9
23309  7
23310  15
23315  13
23317  9
23321  7
23328  15
23332  9
23332  13
23335  7
23355  7
23356  9
23383  1
23387  3
23401  7
23405  1
23408  9
23409  3
23418  1
23421  7
23424  3
23427  9
23430  1
23436  7
23437  3
23441  1
23444  9
23450  7
23451  3
23453  1
23462  9
23465  1
23465  7
23466  3
23483  1
23491  3
23531  1
23541  3
23552  1
23560  3
23566  1
23576  3
23580  1
23593  3
23597  1
23983  19
23983  21
24001  19
24006  21
24016  19
24021  21
24028  19
24034  21
24039  19
24047  21
24050  19
24063  21
24064  19
24082  19
24086  21
24104  20
24113  13
24118  15
24128  20
24130  19
24136  13
24137  21
24140  15
24143  20
24150  13
24151  19
24155  20
24156  15
24157  21
24162  13
24167  19
24168  20
24169  15
24173  13
24174  21
24181  19
24181  20
24182  15
24185  13
24191  21
24196  20
24197  19
24198  15
24199  13
24220  13
24220  15
24237  14
24246  7
24251  9
24261  14
24267  13
24269  7
24270  15
24273  9
24277  14
24283  7
24286  13
24288  9
24289  14
24292  15
24296  7
24300  13
24301  9
24301  14
24307  7
24308  15
24313  14
24314  9
24314  13
24318  7
24324  15
24328  14
24329  9
24329  13
24331  7
24350  7
24351  9
24369  8
24378  1
24384  3
24394  8
24396  7
24401  1
24405  9
24406  3
24409  8
24416  1
24417  7
24421  3
24421  8
24426  9
24428  1
24432  7
24433  8
24434  3
24440  1
24443  9
24445  8
24446  7
24448  3
24452  1
24459  8
24461  9
24462  7
24463  3
24465  1
24483  1
24484  8
24485  3
24503  2
24527  2
24531  1
24537  3
24541  2
24551  1
24554  2
24558  3
24565  2
24566  1
24575  3
24578  2
24579  1
24592  3
24593  2
24595  1
24618  2
24977  19
24981  21
25000  19
25002  21
25014  19
25020  21
25026  19
25033  21
25037  19
25047  21
25048  19
25062  19
25062  21
25081  19
25086  21
25104  20
25111  13
25115  15
25126  20
25132  13
25137  21
25138  15
25141  20
25147  13
25154  15
25154  20
25157  21
25159  13
25166  20
25167  15
25171  13
25173  21
25178  20
25181  15
25183  13
25191  21
25194  20
25197  13
25197  15
25216  13
25223  15
25234  14
25244  7
25248  9
25259  14
25266  7
25270  9
25271  15
25273  14
25280  7
25285  9
25286  14
25291  15
25292  7
25298  9
25298  14
25304  7
25306  15
25310  14
25312  9
25315  7
25324  15
25325  14
25327  9
25329  7
25348  9
25349  7
25356  14
25370  8
25378  1
25383  3
25392  8
25399  9
25401  1
25405  3
25407  8
25415  1
25420  3
25420  8
25421  9
25426  1
25433  8
25434  3
25437  1
25437  9
25446  3
25446  8
25449  1
25454  9
25461  3
25461  8
25464  1
25482  3
25484  1
25486  9
25503  2
25527  2
25534  3
25541  2
25554  2
25555  3
25566  2
25571  3
25578  2
25589  3
25593  2
